Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.0225184399	293.200189	293.200189	293.200189	293.200189	0	0	0	0	0	0	3
2	0	0	0.0450368799	293.200349	293.200269	293.200189	293.200349	7.97968618e-05	0	0	0	0	0	3
3	1	0	0.0675553198	293.20049	293.200342	293.200189	293.20049	0.000153366509	0	0	0	0	0	3
4	1	0	0.0900737598	293.200625	293.200413	293.200189	293.200625	0.000224036684	0	0	0	0	0	3
5	1	0	0.1125922	293.200754	293.200481	293.200189	293.200754	0.000292305307	0	0	0	0	0	3
6	1	0	0.13511064	293.200918	293.200554	293.200189	293.200918	0.000365097554	0	0	0	0	0	3
7	1	0	0.15762908	293.201057	293.200626	293.200189	293.201057	0.000436898735	0	0	0	0	0	3
8	1	0	0.18014752	293.201182	293.200695	293.200189	293.201182	0.000506405888	0	0	0	0	0	3
9	2	0	0.202665959	293.201298	293.200762	293.200189	293.201298	0.000573371787	0	0	0	0	0	3
10	2	0	0.225184399	293.201406	293.200827	293.200189	293.201406	0.00063773469	0	0	0	0	0	3
11	2	0	0.247702839	293.201567	293.200894	293.200189	293.201567	0.00070500078	0	0	0	0	0	3
12	2	0	0.270221279	293.201495	293.200944	293.200189	293.201567	0.000755084037	0	0	0	0	0	3
13	2	0	0.292739719	293.201508	293.200988	293.200189	293.201567	0.000798447764	0	0	0	0	0	3
14	2	0	0.315258159	293.201459	293.201021	293.200189	293.201567	0.00083212202	0	0	0	0	0	3
15	2	0	0.337776599	293.201495	293.201053	293.200189	293.201567	0.000863698936	0	0	0	0	0	3
16	3	0	0.360295039	293.201526	293.201082	293.200189	293.201567	0.000893274867	0	0	0	0	0	3
17	3	0	0.382813479	293.201556	293.20111	293.200189	293.201567	0.00092114038	0	0	0	0	0	3
18	3	0	0.405331919	293.201591	293.201137	293.200189	293.201591	0.000947869595	0	0	0	0	0	3
19	3	0	0.427850359	293.2016	293.201161	293.200189	293.2016	0.000972247011	0	0	0	0	0	3
20	3	0	0.450368799	293.201624	293.201184	293.200189	293.201624	0.000995362734	0	0	0	0	0	3
21	3	0	0.472887239	293.201667	293.201207	293.200189	293.201667	0.00101834058	0	0	0	0	0	3
22	3	0	0.495405679	293.201707	293.20123	293.200189	293.201707	0.00104107153	0	0	0	0	0	3
23	4	0	0.517924119	293.20174	293.201252	293.200189	293.20174	0.00106325749	0	0	0	0	0	3
24	4	0	0.540442559	293.201772	293.201321	293.200349	293.201772	0.00105227011	0	0	0	0	0	3
25	4	0	0.562960999	293.201811	293.201385	293.20049	293.201811	0.00104226211	0	0	0	0	0	3
26	4	0	0.585479438	293.201878	293.201445	293.200625	293.201878	0.00103195513	0	0	0	0	0	3
27	4	0	0.607997878	293.201945	293.201502	293.200754	293.201945	0.00102107733	0	0	0	0	0	3
28	4	0	0.630516318	293.202009	293.201557	293.200918	293.202009	0.00100281085	0	0	0	0	0	3
29	4	0	0.653034758	293.202072	293.201607	293.201057	293.202072	0.000981170596	0	0	0	0	0	3
30	5	0	0.675553198	293.202134	293.201654	293.201182	293.202134	0.000951599128	0	0	0	0	0	3
31	5	0	0.698071638	293.202231	293.2017	293.201298	293.202231	0.000932735861	0	0	0	0	0	3
32	5	0	0.720590078	293.202331	293.201744	293.201406	293.202331	0.000917672276	0	0	0	0	0	3
33	5	0	0.743108518	293.202441	293.201789	293.201459	293.202441	0.000895413669	0	0	0	0	0	3
34	5	0	0.765626958	293.202565	293.201833	293.201459	293.202565	0.000888716815	0	0	0	0	0	3
35	5	0	0.788145398	293.202701	293.201885	293.201459	293.202701	0.000897782788	0	0	0	0	0	3
36	6	0	0.810663838	293.20292	293.201947	293.201459	293.20292	0.000925488766	0	0	0	0	0	3
37	6	0	0.833182278	293.203144	293.20202	293.201495	293.203144	0.000967173943	0	0	0	0	0	3
38	6	0	0.855700718	293.203375	293.202102	293.201526	293.203375	0.00101932782	0	0	0	0	0	3
39	6	0	0.878219158	293.203615	293.202193	293.201556	293.203615	0.00108230246	0	0	0	0	0	3
40	6	0	0.900737598	293.203867	293.202293	293.201591	293.203867	0.00115605754	0	0	0	0	0	3
41	7	0	0.923256038	293.204267	293.202409	293.2016	293.204267	0.00124799361	0	0	0	0	0	3
42	7	0	0.945774478	293.204693	293.202544	293.201624	293.204693	0.00135935572	0	0	0	0	0	3
43	7	0	0.968292917	293.205135	293.202696	293.201667	293.205135	0.00148905707	0	0	0	0	0	3
44	7	0	0.990811357	293.205599	293.202867	293.201707	293.205599	0.00163726483	0	0	0	0	0	3
45	7	0	1.0133298	293.206084	293.203058	293.20174	293.206084	0.00180537347	0.000221616927	0	12.2	0	0	3
46	7	0	1.03584824	293.206595	293.203269	293.201772	293.206595	0.00194764023	0.000241854885	0	12.4	0	0	3
47	8	0	1.05836668	293.207128	293.203502	293.201811	293.207128	0.00211695721	0.000252406017	0	11.9	0	0	3
48	8	0	1.08088512	293.207682	293.203757	293.201878	293.207682	0.00231185216	0.000261443405	0	11.3	0	0	3
49	8	0	1.10340356	293.208255	293.204034	293.201945	293.208255	0.0025317437	0.000270364699	0	10.6	0	0	3
50	8	0	1.125922	293.208845	293.204334	293.202009	293.208845	0.00277721959	0.000279092746	0	10	0	0	3
51	8	0	1.14844044	293.209449	293.204658	293.202072	293.209449	0.00305056329	0.000287983736	0	9.4	0	0	3
52	8	0	1.17095888	293.210076	293.205006	293.202134	293.210076	0.00335174488	0.000297172116	0	8.8	0	0	3
53	8	0	1.19347732	293.210714	293.205379	293.202231	293.210714	0.00367918746	0.00030664652	0	8.3	0	0	3
54	9	0	1.21599576	293.211365	293.205776	293.202331	293.211365	0.00403141056	0.000316407576	0	7.8	0	0	3
55	9	0	1.2385142	293.212031	293.206198	293.202441	293.212031	0.00440811536	0.000326643165	0	7.4	0	0	3
56	9	0	1.26103264	293.212706	293.206644	293.202565	293.212706	0.00481102146	0.000337449849	0	7	0	0	3
57	9	0	1.28355108	293.213391	293.207115	293.202701	293.213391	0.00522929529	0.000348716041	0	6.6	0	0	3
58	9	0	1.30606952	293.214084	293.207609	293.20292	293.214084	0.00566281496	0.000360360142	0	6.3	0	0	3
59	9	0	1.32858796	293.214782	293.208125	293.203144	293.214782	0.00610531654	0.00037221573	0	6	0	0	3
60	9	0	1.3511064	293.21548	293.208662	293.203375	293.21548	0.00655993317	0.000384250991	0	5.8	0	0	3
61	10	0	1.37362484	293.216179	293.209218	293.203615	293.216179	0.00702580258	0.000396437931	0	5.6	0	0	3
62	10	0	1.39614328	293.216872	293.209795	293.203867	293.216872	0.00750167623	0.000408722725	0	5.4	0	0	3
63	10	0	1.41866172	293.217566	293.21039	293.204267	293.217566	0.00798096352	0.000421151541	0	5.2	0	0	3
64	10	0	1.44118016	293.21826	293.210999	293.204693	293.21826	0.00845489994	0.000433670027	0	5.1	0	0	3
65	10	0	1.4636986	293.218954	293.211619	293.205135	293.218954	0.00892226406	0.000446225415	0	5	0	0	3
66	10	0	1.48621704	293.219656	293.21225	293.205599	293.219656	0.00938265254	0.000458832182	0	4.8	0	0	3
67	10	0	1.50873548	293.220369	293.212892	293.206084	293.220369	0.00983457071	0.000471518595	0	4.7	0	0	3
68	10	0	1.53125392	293.221085	293.213544	293.206595	293.221085	0.010275687	0.000484279822	0	4.7	0	0	3
69	11	0	1.55377236	293.221803	293.214206	293.207128	293.221803	0.0107039986	0.000497098238	0	4.6	0	0	3
70	11	0	1.5762908	293.22253	293.214875	293.207682	293.22253	0.0111184109	0.000509937602	0	4.5	0	0	3
71	11	0	1.59880924	293.223264	293.215553	293.208255	293.223264	0.0115186093	0.000522804125	0	4.5	0	0	3
72	11	0	1.62132768	293.224008	293.216238	293.208845	293.224008	0.0119034945	0.000535716396	0	4.5	0	0	3
73	11	0	1.64384612	293.224767	293.21693	293.209449	293.224767	0.0122722431	0.000548690806	0	4.4	0	0	3
74	11	0	1.66636456	293.225533	293.217629	293.210076	293.225533	0.0126235312	0.000561732093	0	4.4	0	0	3
75	11	0	1.688883	293.226301	293.218335	293.210714	293.226301	0.0129559212	0.000574789691	0	4.4	0	0	3
76	11	0	1.71140144	293.227078	293.219046	293.211365	293.227078	0.0132702783	0.000587869784	0	4.4	0	0	3
77	12	0	1.73391988	293.227865	293.219764	293.212031	293.227865	0.0135659713	0.000600970774	0	4.4	0	0	3
78	12	0	1.75643832	293.228657	293.220486	293.212706	293.228657	0.013842559	0.000614079687	0	4.4	0	0	3
