Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.0225184399	5.40105916e-09	5.40105916e-09	5.40105916e-09	5.40105916e-09	0	0	0	0	0	0	3
2	0	0	0.0450368799	3.4121701e-09	4.40661463e-09	3.4121701e-09	5.40105916e-09	9.94444527e-10	0	0	0	0	0	3
3	1	0	0.0675553198	-1.88837834e-11	2.93144849e-09	-1.88837834e-11	5.40105916e-09	2.46961066e-09	0	0	0	0	0	3
4	1	0	0.0900737598	1.1581025e-10	2.22753893e-09	-1.88837834e-11	5.40105916e-09	3.17352022e-09	0	0	0	0	0	3
5	1	0	0.1125922	1.58456137e-10	1.81372237e-09	-1.88837834e-11	5.40105916e-09	3.58733678e-09	0	0	0	0	0	3
6	1	0	0.13511064	2.34409159e-11	1.51534213e-09	-1.88837834e-11	5.40105916e-09	3.88571703e-09	0	0	0	0	0	3
7	1	0	0.15762908	4.86644058e-12	1.29955989e-09	-1.88837834e-11	5.40105916e-09	4.10149927e-09	0	0	0	0	0	3
8	1	0	0.18014752	1.97797334e-12	1.13736215e-09	-1.88837834e-11	5.40105916e-09	4.26369701e-09	0	0	0	0	0	3
9	2	0	0.202665959	-2.42694753e-12	1.01071892e-09	-1.88837834e-11	5.40105916e-09	4.39034024e-09	0	0	0	0	0	3
10	2	0	0.225184399	1.46438417e-12	9.09793463e-10	-1.88837834e-11	5.40105916e-09	4.49126569e-09	0	0	0	0	0	3
11	2	0	0.247702839	3.08097992e-12	8.27365055e-10	-1.88837834e-11	5.40105916e-09	4.5736941e-09	0	0	0	0	0	3
12	2	0	0.270221279	-4.16755519e-12	7.58070671e-10	-1.88837834e-11	5.40105916e-09	4.64298848e-09	0	0	0	0	0	3
13	2	0	0.292739719	-3.32489591e-12	6.99501781e-10	-1.88837834e-11	5.40105916e-09	4.70155737e-09	0	0	0	0	0	3
14	2	0	0.315258159	-1.46872514e-11	6.48488279e-10	-1.88837834e-11	5.40105916e-09	4.75257088e-09	0	0	0	0	0	3
15	2	0	0.337776599	-1.11892717e-11	6.04509776e-10	-1.88837834e-11	5.40105916e-09	4.79654938e-09	0	0	0	0	0	3
16	3	0	0.360295039	-5.50659518e-12	5.66383752e-10	-1.88837834e-11	5.40105916e-09	4.8346754e-09	0	0	0	0	0	3
17	3	0	0.382813479	-9.29045729e-12	5.32520564e-10	-1.88837834e-11	5.40105916e-09	4.86853859e-09	0	0	0	0	0	3
18	3	0	0.405331919	-1.13244969e-11	5.02306949e-10	-1.88837834e-11	5.40105916e-09	4.89875221e-09	0	0	0	0	0	3
19	3	0	0.427850359	-1.35063072e-11	4.75158883e-10	-1.88837834e-11	5.40105916e-09	4.92590027e-09	0	0	0	0	0	3
20	3	0	0.450368799	-1.66350267e-11	4.50569188e-10	-1.88837834e-11	5.40105916e-09	4.95048997e-09	0	0	0	0	0	3
21	3	0	0.472887239	-1.55331303e-11	4.28373839e-10	-1.88837834e-11	5.40105916e-09	4.97268532e-09	0	0	0	0	0	3
22	3	0	0.495405679	-2.01175188e-11	4.07987868e-10	-2.01175188e-11	5.40105916e-09	4.99307129e-09	0	0	0	0	0	3
23	4	0	0.517924119	-9.81931203e-12	3.89822339e-10	-2.01175188e-11	5.40105916e-09	5.01123682e-09	0	0	0	0	0	3
24	4	0	0.540442559	-6.28036512e-12	1.5472062e-10	-2.01175188e-11	3.4121701e-09	3.43228762e-09	0	0	0	0	0	3
25	4	0	0.562960999	-3.7464476e-12	6.20250952e-12	-2.01175188e-11	1.58456137e-10	1.78573656e-10	0	0	0	0	0	3
26	4	0	0.585479438	-2.00676697e-11	6.1510362e-12	-2.01175188e-11	1.58456137e-10	1.78573656e-10	0	0	0	0	0	3
27	4	0	0.607997878	-1.1529e-11	6.14547061e-13	-2.01175188e-11	1.58456137e-10	1.78573656e-10	0	0	0	0	0	3
28	4	0	0.630516318	3.09158255e-12	-6.14043357e-12	-2.01175188e-11	2.34409159e-11	4.35584346e-11	0	0	0	0	0	3
29	4	0	0.653034758	6.38838982e-12	-6.88184775e-12	-2.01175188e-11	6.38838982e-12	2.65059086e-11	0	0	0	0	0	3
30	5	0	0.675553198	-9.69274661e-12	-7.51485589e-12	-2.01175188e-11	6.38838982e-12	2.65059086e-11	0	0	0	0	0	3
31	5	0	0.698071638	-2.00919836e-11	-8.47441923e-12	-2.01175188e-11	6.38838982e-12	2.65059086e-11	0	0	0	0	0	3
32	5	0	0.720590078	-2.35188535e-11	-9.39145863e-12	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
33	5	0	0.743108518	-1.96341832e-11	-1.03087876e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
34	5	0	0.765626958	-1.31359368e-11	-1.1013871e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
35	5	0	0.788145398	-2.84128276e-12	-1.0956207e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
36	6	0	0.810663838	-1.76561543e-11	-1.15793051e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
37	6	0	0.833182278	-1.40772949e-11	-1.15527853e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
38	6	0	0.855700718	-1.37606593e-11	-1.16645848e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
39	6	0	0.878219158	-2.23516761e-11	-1.23969796e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
40	6	0	0.900737598	-1.98421279e-11	-1.28557479e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
41	7	0	0.923256038	-1.0794865e-11	-1.28327204e-11	-2.35188535e-11	6.38838982e-12	2.99072433e-11	0	0	0	0	0	3
42	7	0	0.945774478	-2.70622968e-11	-1.34221112e-11	-2.70622968e-11	6.38838982e-12	3.34506867e-11	0	0	0	0	0	3
43	7	0	0.968292917	-1.53729807e-11	-1.33672397e-11	-2.70622968e-11	6.38838982e-12	3.34506867e-11	0	0	0	0	0	3
44	7	0	0.990811357	-1.70209402e-11	-1.34319271e-11	-2.70622968e-11	6.38838982e-12	3.34506867e-11	0	0	0	0	0	3
45	7	0	1.0133298	-1.85963467e-11	-1.33657892e-11	-2.70622968e-11	6.38838982e-12	3.34506867e-11	0.144153741	0	100	0	0	3
46	7	0	1.03584824	-1.9636015e-11	-1.37926023e-11	-2.70622968e-11	6.38838982e-12	3.34506867e-11	0.143890749	0	100	0	0	3
47	8	0	1.05836668	-2.41138221e-11	-1.456797e-11	-2.70622968e-11	6.38838982e-12	2.07704795e-11	0.144005363	0	100	0	0	3
48	8	0	1.08088512	8.25012281e-12	-1.404638e-11	-2.70622968e-11	8.25012281e-12	2.07190062e-11	0.143757371	0	100	0	0	3
49	8	0	1.10340356	-1.35184086e-11	-1.37616295e-11	-2.70622968e-11	8.25012281e-12	1.51825171e-11	0.143145171	0	100	0	0	3
50	8	0	1.125922	-1.44252943e-11	-1.38875554e-11	-2.70622968e-11	8.25012281e-12	8.42753645e-12	0.142776218	0	100	0	0	3
51	8	0	1.14844044	-1.00202069e-11	-1.44576332e-11	-2.70622968e-11	8.25012281e-12	7.68612227e-12	0.142465334	0	100	0	0	3
52	8	0	1.17095888	-9.57411928e-12	-1.51516553e-11	-2.70622968e-11	8.25012281e-12	7.63679941e-12	0.142451954	0	100	0	0	3
53	8	0	1.19347732	-1.41881507e-11	-1.53471076e-11	-2.70622968e-11	8.25012281e-12	6.87268841e-12	0.142857159	0	100	0	0	3
54	9	0	1.21599576	-1.51648694e-11	-1.51328853e-11	-2.70622968e-11	8.25012281e-12	5.95564902e-12	0.144028857	0	100	0	0	3
55	9	0	1.2385142	-2.13112861e-12	-1.42029842e-11	-2.70622968e-11	8.25012281e-12	5.03832e-12	0.143136663	0	100	0	0	3
56	9	0	1.26103264	4.8072657e-12	-1.31403125e-11	-2.70622968e-11	8.25012281e-12	4.39090069e-12	0.143826199	0	100	0	0	3
57	9	0	1.28355108	-1.38034029e-12	-1.26291996e-11	-2.70622968e-11	8.25012281e-12	4.39090069e-12	0.14348959	0	100	0	0	3
58	9	0	1.30606952	1.28921318e-11	-1.19451381e-11	-2.70622968e-11	1.28921318e-11	3.79432234e-12	0.144244397	0	100	0	0	3
59	9	0	1.32858796	-1.24210087e-11	-1.17175231e-11	-2.70622968e-11	1.28921318e-11	3.79432234e-12	0.144059045	0	100	0	0	3
60	9	0	1.3511064	-3.07470716e-12	-1.12391497e-11	-2.70622968e-11	1.28921318e-11	4.10795794e-12	0.143595977	0	100	0	0	3
61	10	0	1.37362484	4.94326802e-13	-1.06193677e-11	-2.70622968e-11	1.28921318e-11	4.72773994e-12	0.143511086	0	100	0	0	3
62	10	0	1.39614328	-6.24522656e-12	-9.91908729e-12	-2.70622968e-11	1.28921318e-11	5.42802035e-12	0.14334875	0	100	0	0	3
63	10	0	1.41866172	-3.96803146e-11	-1.07816171e-11	-3.96803146e-11	1.28921318e-11	5.42802035e-12	0.143058689	0	100	0	0	3
64	10	0	1.44118016	-3.56485397e-11	-1.18622117e-11	-3.96803146e-11	1.28921318e-11	5.42802035e-12	0.142844106	0	100	0	0	3
65	10	0	1.4636986	-1.5516477e-12	-1.0753053e-11	-3.96803146e-11	1.28921318e-11	5.42802035e-12	0.142854561	0	100	0	0	3
66	10	0	1.48621704	2.13146167e-12	-9.99199033e-12	-3.96803146e-11	1.28921318e-11	5.42802035e-12	0.142968251	0	100	0	0	3
