Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
59	9	0	1.32858796	101976.864	101913.835	101685.094	101977.731	292.637021	464.192476	0	100	0	0	3
60	9	0	1.3511064	101990.473	101927.112	101737.249	101990.473	253.224891	464.192476	0	100	0	0	3
61	10	0	1.37362484	102005.408	101938.772	101777.799	102005.408	227.609097	464.192476	0	100	0	0	3
62	10	0	1.39614328	102014.75	101949.074	101815.204	102014.75	199.545599	464.192476	0	100	0	0	3
63	10	0	1.41866172	102022.05	101958.067	101849.21	102022.05	172.839927	464.192476	0	100	0	0	3
64	10	0	1.44118016	102028.938	101965.881	101881.099	102028.938	147.839242	464.192476	0	100	0	0	3
65	10	0	1.4636986	102036.659	101972.645	101908.585	102036.659	128.074325	464.192476	0	100	0	0	3
66	10	0	1.48621704	102040.574	101978.384	101931.758	102040.574	108.816412	464.192476	0	100	0	0	3
67	10	0	1.50873548	102044.728	101983.295	101939.211	102044.728	105.517425	464.192476	0	100	0	0	3
68	10	0	1.53125392	102046.261	101987.528	101939.211	102046.261	107.050051	464.192476	0	100	0	0	3
69	11	0	1.55377236	102049.329	101991.375	101939.211	102049.329	110.118271	464.192476	0	100	0	0	3
70	11	0	1.5762908	102050.747	101994.849	101939.211	102050.747	111.536337	464.192476	0	100	0	0	3
71	11	0	1.59880924	102053.77	101998.218	101939.211	102053.77	114.558859	464.192476	0	100	0	0	3
72	11	0	1.62132768	102054.697	102001.59	101939.211	102054.697	115.486678	464.192476	0	100	0	0	3
73	11	0	1.64384612	102059.143	102005.129	101939.211	102059.143	119.93257	464.192476	0	100	0	0	3
74	11	0	1.66636456	102055.58	102008.646	101939.211	102059.143	119.93257	464.192476	0	100	0	0	3
75	11	0	1.688883	102056.974	102012.559	101939.211	102059.143	119.93257	464.192476	0	100	0	0	3
76	11	0	1.71140144	102056.966	102016.914	101939.211	102059.143	119.93257	464.192476	0	100	0	0	3
77	12	0	1.73391988	102057.253	102021.8	101939.211	102059.143	119.93257	464.192476	0	100	0	0	3
78	12	0	1.75643832	102056.096	102026.882	101941.559	102059.143	117.583927	464.192476	0	100	0	0	3
79	12	0	1.77895676	102059.258	102031.999	101954.295	102059.258	104.962415	464.192476	0	100	0	0	3
80	12	0	1.8014752	102058.513	102036.53	101965.164	102059.258	94.0939451	464.192476	0	100	0	0	3
81	12	0	1.82399364	102059.942	102040.651	101976.864	102059.942	83.0781772	464.192476	0	100	0	0	3
82	12	0	1.84651208	102059.459	102044.242	101990.473	102059.942	69.4686586	464.192476	0	100	0	0	3
83	12	0	1.86903052	102061.46	102047.328	102005.408	102061.46	56.0511674	464.192476	0	100	0	0	3
84	12	0	1.89154896	102060.821	102049.738	102014.75	102061.46	46.7098186	464.192476	0	100	0	0	3
85	13	0	1.91406739	102062.488	102051.813	102022.05	102062.488	40.4379629	464.192476	0	100	0	0	3
86	13	0	1.93658583	102061.629	102053.534	102028.938	102062.488	33.5499163	464.192476	0	100	0	0	3
87	13	0	1.95910427	102062.611	102054.998	102036.659	102062.611	25.9514336	464.192476	0	100	0	0	3
88	13	0	1.98162271	102062.013	102056.1	102040.574	102062.611	22.0366385	464.192476	0	100	0	0	3
89	13	0	2.00414115	102062.755	102057.065	102044.728	102062.755	18.0266614	464.192476	0	100	0	0	3
90	13	0	2.02665959	102061.501	102057.794	102046.261	102062.755	16.494035	464.192476	0	100	0	0	3
91	13	0	2.04917803	102063.637	102058.55	102049.329	102063.637	14.3076938	464.192476	0	100	0	0	3
92	14	0	2.07169647	102064.021	102059.188	102050.747	102064.021	13.2741712	464.192476	0	100	0	0	3
93	14	0	2.09421491	102063.894	102059.76	102053.77	102064.021	10.2516489	464.192476	0	100	0	0	3
94	14	0	2.11673335	102062.949	102060.159	102054.697	102064.021	9.32383003	464.192476	0	100	0	0	3
