Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0188465549	293.199991	293.199991	293.199991	293.199991	0	0	0	0	0	0	3
2	1	0	0.0376931098	293.199983	293.199987	293.199983	293.199991	4.0153202e-06	0	0	0	0	0	3
3	1	0	0.0565396646	293.199979	293.199984	293.199979	293.199991	6.78692373e-06	0	0	0	0	0	3
4	1	0	0.0753862195	293.199975	293.199982	293.199975	293.199991	9.14955513e-06	0	0	0	0	0	3
5	2	0	0.0942327744	293.199971	293.19998	293.199971	293.199991	1.13397209e-05	0	0	0	0	0	3
6	2	0	0.113079329	293.199967	293.199978	293.199967	293.199991	1.34530948e-05	0	0	0	0	0	3
7	2	0	0.131925884	293.199964	293.199976	293.199964	293.199991	1.53497339e-05	0	0	0	0	0	3
8	3	0	0.150772439	293.199963	293.199974	293.199963	293.199991	1.69691849e-05	0	0	0	0	0	3
9	3	0	0.169618994	293.199962	293.199973	293.199962	293.199991	1.83196998e-05	0	0	0	0	0	3
10	3	0	0.188465549	293.199962	293.199972	293.199962	293.199991	1.94013288e-05	0	0	0	0	0	3
11	3	0	0.207312104	293.199962	293.199971	293.199962	293.199991	2.02491206e-05	0	0	0	0	0	3
12	3	0	0.226158659	293.199969	293.199971	293.199962	293.199991	2.04054714e-05	0	0	0	0	0	3
13	4	0	0.245005213	293.19997	293.199971	293.199962	293.199991	2.04814565e-05	0	0	0	0	0	3
14	4	0	0.263851768	293.199974	293.199971	293.199962	293.199991	2.04814565e-05	0	0	0	0	0	3
15	4	0	0.282698323	293.199983	293.199972	293.199962	293.199991	2.04814565e-05	0	0	0	0	0	3
16	4	0	0.301544878	293.200001	293.199974	293.199962	293.200001	2.04814565e-05	0	0	0	0	0	3
17	4	0	0.320391433	293.200006	293.199975	293.199962	293.200006	2.04814565e-05	0	0	0	0	0	3
18	5	0	0.339237988	293.200027	293.199978	293.199962	293.200027	2.04814565e-05	0	0	0	0	0	3
19	5	0	0.358084543	293.200036	293.199981	293.199962	293.200036	2.04814565e-05	0	0	0	0	0	3
20	5	0	0.376931098	293.200055	293.199985	293.199962	293.200055	2.04814565e-05	0	0	0	0	0	3
21	5	0	0.395777652	293.200073	293.199989	293.199962	293.200073	2.04814565e-05	0	0	0	0	0	3
22	5	0	0.414624207	293.200097	293.199994	293.199962	293.200097	2.35001655e-05	0	0	0	0	0	3
23	6	0	0.433470762	293.200116	293.199999	293.199962	293.200116	2.88117882e-05	0	0	0	0	0	3
24	6	0	0.452317317	293.200145	293.200005	293.199962	293.200145	3.48775977e-05	0	0	0	0	0	3
25	6	0	0.471163872	293.200186	293.200013	293.199962	293.200186	4.20853893e-05	0	0	0	0	0	3
26	6	0	0.490010427	293.20025	293.200022	293.199962	293.20025	5.1227883e-05	0	0	0	0	0	3
27	6	0	0.508856982	293.20033	293.200033	293.199962	293.20033	6.26532062e-05	0	0	0	0	0	3
28	7	0	0.527703537	293.200422	293.200049	293.199962	293.200422	7.86133495e-05	0	0	0	0	0	3
29	7	0	0.546550091	293.200535	293.20007	293.199962	293.200535	9.90465339e-05	0	0	0	0	0	3
30	7	0	0.565396646	293.200665	293.200095	293.199962	293.200665	0.000124454837	0	0	0	0	0	3
31	7	0	0.584243201	293.200894	293.200129	293.199962	293.200894	0.000158513058	0	0	0	0	0	3
32	7	0	0.603089756	293.201165	293.200173	293.199962	293.201165	0.000202730122	0	0	0	0	0	3
33	8	0	0.621936311	293.201425	293.200227	293.199962	293.201425	0.000256722559	0	0	0	0	0	3
34	8	0	0.640782866	293.201688	293.200291	293.199962	293.201688	0.000320554682	0	0	0	0	0	3
35	8	0	0.659629421	293.201914	293.200363	293.199962	293.201914	0.000392814565	0	0	0	0	0	3
36	8	0	0.678475976	293.202228	293.200447	293.199962	293.202228	0.000476749531	0	0	0	0	0	3
37	9	0	0.69732253	293.202505	293.200542	293.199962	293.202505	0.000570952624	0	0	0	0	0	3
38	9	0	0.716169085	293.202783	293.200646	293.199969	293.202783	0.000675428897	0	0	0	0	0	3
39	9	0	0.73501564	293.203067	293.200761	293.19997	293.203067	0.000790171795	0	0	0	0	0	3
40	9	0	0.753862195	293.203368	293.200887	293.199974	293.203368	0.00091577707	0	0	0	0	0	3
41	9	0	0.77270875	293.20386	293.201031	293.199983	293.20386	0.00105888168	0	0	0	0	0	3
42	10	0	0.791555305	293.20438	293.201193	293.200001	293.20438	0.00121988678	0	0	0	0	0	3
43	10	0	0.81040186	293.204935	293.201376	293.200006	293.204935	0.00140071102	0	0	0	0	0	3
44	10	0	0.829248415	293.205492	293.201579	293.200027	293.205492	0.00160100187	0	0	0	0	0	3
45	10	0	0.848094969	293.206038	293.201802	293.200036	293.206038	0.0018205799	0	0	0	0	0	3
46	10	0	0.866941524	293.206567	293.202044	293.200055	293.206567	0.00205881332	0	0	0	0	0	3
47	10	0	0.885788079	293.207086	293.202304	293.200073	293.207086	0.0023150251	0	0	0	0	0	3
48	11	0	0.904634634	293.207586	293.202582	293.200097	293.207586	0.00258837886	0	0	0	0	0	3
49	11	0	0.923481189	293.208075	293.202878	293.200116	293.208075	0.00287856773	0	0	0	0	0	3
50	11	0	0.942327744	293.208563	293.203191	293.200145	293.208563	0.00318535594	0	0	0	0	0	3
51	11	0	0.961174299	293.209056	293.203521	293.200186	293.209056	0.00350820253	0	0	0	0	0	3
52	11	0	0.980020854	293.209555	293.203868	293.20025	293.209555	0.00384608355	0	0	0	0	0	3
53	11	0	0.998867408	293.210068	293.204232	293.20033	293.210068	0.00419827233	0	0	0	0	0	3
54	11	0	1.01771396	293.210592	293.204612	293.200422	293.210592	0.00456236735	0.000318895669	0	0	0	0	3
55	12	0	1.03656052	293.211127	293.205008	293.200535	293.211127	0.00493842449	0.000334958959	0	0	0	0	3
56	12	0	1.05540707	293.211669	293.20542	293.200665	293.211669	0.00532537957	0.00034307867	0	0	0	0	3
57	12	0	1.07425363	293.212215	293.205848	293.200894	293.212215	0.00571910967	0.000351250259	0	0	0	0	3
58	12	0	1.09310018	293.212764	293.206288	293.201165	293.212764	0.00611448938	0.00035944957	0	0	0	0	3
59	12	0	1.11194674	293.213307	293.206738	293.201425	293.213307	0.00651021972	0.000367632123	0	0	0	0	3
60	12	0	1.13079329	293.213849	293.207198	293.201688	293.213849	0.00690655067	0.000375796677	0	0	0	0	3
61	13	0	1.14963985	293.214389	293.207668	293.201914	293.214389	0.00730471137	0.000383942421	0	0	0	0	3
62	13	0	1.1684864	293.214932	293.20815	293.202228	293.214932	0.00770293693	0.000392087799	0	0	0	0	3
63	13	0	1.18733296	293.215473	293.208641	293.202505	293.215473	0.00809927972	0.000400225805	0	0	0	0	3
64	13	0	1.20617951	293.216014	293.209141	293.202783	293.216014	0.00849513744	0.000408359502	0	0	0	0	3
65	13	0	1.22502607	293.216557	293.209651	293.203067	293.216557	0.00889052572	0.000416475364	0	0	0	0	3
66	13	0	1.24387262	293.217101	293.210171	293.203368	293.217101	0.0092844518	0.000424597822	0	0	0	0	3
67	14	0	1.26271918	293.217644	293.2107	293.20386	293.217644	0.00966930604	0.000432713821	0	0	0	0	3
68	14	0	1.28156573	293.218192	293.211231	293.20438	293.218192	0.0100372583	0.000440824242	0	0	0	0	3
69	14	0	1.30041229	293.218738	293.211762	293.204935	293.218738	0.0103862818	0.000448908755	0	0	0	0	3
70	14	0	1.31925884	293.219287	293.212294	293.205492	293.219287	0.010714653	0.000457003455	0	0	0	0	3
71	14	0	1.3381054	293.219837	293.212825	293.206038	293.219837	0.0110233589	0.000465079968	0	0	0	0	3
72	14	0	1.35695195	293.220391	293.213357	293.206567	293.220391	0.0113130693	0.000473167606	0	0	0	0	3
73	14	0	1.37579851	293.220945	293.213889	293.207086	293.220945	0.0115851843	0.000481249543	0	0	0	0	3
74	15	0	1.39464506	293.221504	293.214423	293.207586	293.221504	0.0118409484	0.000489333482	0	0	0	0	3
75	15	0	1.41349162	293.222069	293.21496	293.208075	293.222069	0.0120818394	0.000497419823	0	0	0	0	3
76	15	0	1.43233817	293.222637	293.215499	293.208563	293.222637	0.0123082963	0.000505519721	0	0	0	0	3
77	15	0	1.45118473	293.223216	293.216042	293.209056	293.223216	0.012520918	0.000513632677	0	0	0	0	3
78	15	0	1.47003128	293.223798	293.216588	293.209555	293.223798	0.0127198768	0.000521746702	0	0	0	0	3
79	15	0	1.48887784	293.224385	293.217137	293.210068	293.224385	0.0129055263	0.000529838873	0	0	0	0	3
80	16	0	1.50772439	293.224982	293.217689	293.210592	293.224982	0.0130778352	0.00053790448	0	0	0	0	3
81	16	0	1.52657094	293.225585	293.218245	293.211127	293.225585	0.0132366455	0.000545940884	0	0	0	0	3
82	16	0	1.5454175	293.226192	293.218803	293.211669	293.226192	0.0133822382	0.000553932974	0	0	0	0	3
