Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0188465549	0	0	0	0	0	0	0	0	0	0	3
2	1	0	0.0376931098	0	0	0	0	0	0	0	0	0	0	3
3	1	0	0.0565396646	0	0	0	0	0	0	0	0	0	0	3
4	1	0	0.0753862195	0	0	0	0	0	0	0	0	0	0	3
5	2	0	0.0942327744	0	0	0	0	0	0	0	0	0	0	3
6	2	0	0.113079329	0	0	0	0	0	0	0	0	0	0	3
7	2	0	0.131925884	0	0	0	0	0	0	0	0	0	0	3
8	3	0	0.150772439	0	0	0	0	0	0	0	0	0	0	3
9	3	0	0.169618994	0	0	0	0	0	0	0	0	0	0	3
10	3	0	0.188465549	0	0	0	0	0	0	0	0	0	0	3
11	3	0	0.207312104	0	0	0	0	0	0	0	0	0	0	3
12	3	0	0.226158659	0	0	0	0	0	0	0	0	0	0	3
13	4	0	0.245005213	0	0	0	0	0	0	0	0	0	0	3
14	4	0	0.263851768	0	0	0	0	0	0	0	0	0	0	3
15	4	0	0.282698323	0	0	0	0	0	0	0	0	0	0	3
16	4	0	0.301544878	0	0	0	0	0	0	0	0	0	0	3
17	4	0	0.320391433	0	0	0	0	0	0	0	0	0	0	3
18	5	0	0.339237988	0	0	0	0	0	0	0	0	0	0	3
19	5	0	0.358084543	0	0	0	0	0	0	0	0	0	0	3
20	5	0	0.376931098	0	0	0	0	0	0	0	0	0	0	3
21	5	0	0.395777652	0	0	0	0	0	0	0	0	0	0	3
22	5	0	0.414624207	0	0	0	0	0	0	0	0	0	0	3
23	6	0	0.433470762	0	0	0	0	0	0	0	0	0	0	3
24	6	0	0.452317317	0	0	0	0	0	0	0	0	0	0	3
25	6	0	0.471163872	0	0	0	0	0	0	0	0	0	0	3
26	6	0	0.490010427	0	0	0	0	0	0	0	0	0	0	3
27	6	0	0.508856982	0	0	0	0	0	0	0	0	0	0	3
28	7	0	0.527703537	0	0	0	0	0	0	0	0	0	0	3
