Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0188465549	101828.418	101828.418	101828.418	101828.418	0	0	0	0	0	0	3
2	1	0	0.0376931098	101643.854	101736.136	101643.854	101828.418	92.2821717	0	0	0	0	0	3
3	1	0	0.0565396646	101270.755	101581.009	101270.755	101828.418	247.409052	0	0	0	0	0	3
4	1	0	0.0753862195	101253.431	101499.114	101253.431	101828.418	329.303536	0	0	0	0	0	3
5	2	0	0.0942327744	101265.792	101452.45	101253.431	101828.418	375.96797	0	0	0	0	0	3
6	2	0	0.113079329	101270.834	101422.181	101253.431	101828.418	406.237241	0	0	0	0	0	3
7	2	0	0.131925884	101161.63	101384.959	101161.63	101828.418	443.458784	0	0	0	0	0	3
8	3	0	0.150772439	101063.733	101344.806	101063.733	101828.418	483.612043	0	0	0	0	0	3
9	3	0	0.169618994	101029.526	101309.775	101029.526	101828.418	518.643156	0	0	0	0	0	3
10	3	0	0.188465549	100907.575	101269.555	100907.575	101828.418	558.863134	0	0	0	0	0	3
11	3	0	0.207312104	100949.942	101240.499	100907.575	101828.418	587.918891	0	0	0	0	0	3
12	3	0	0.226158659	100942.925	101215.701	100907.575	101828.418	612.716769	0	0	0	0	0	3
13	4	0	0.245005213	100960.393	101196.062	100907.575	101828.418	632.355849	0	0	0	0	0	3
14	4	0	0.263851768	100962.79	101179.4	100907.575	101828.418	649.018168	0	0	0	0	0	3
15	4	0	0.282698323	100946.006	101163.84	100907.575	101828.418	664.577767	0	0	0	0	0	3
16	4	0	0.301544878	100908.223	101147.864	100907.575	101828.418	680.553825	0	0	0	0	0	3
17	4	0	0.320391433	100936.796	101135.448	100907.575	101828.418	692.969604	0	0	0	0	0	3
18	5	0	0.339237988	100896.019	101122.147	100896.019	101828.418	706.27126	0	0	0	0	0	3
19	5	0	0.358084543	100913.89	101111.186	100896.019	101828.418	717.232149	0	0	0	0	0	3
20	5	0	0.376931098	100888.166	101100.035	100888.166	101828.418	728.383133	0	0	0	0	0	3
21	5	0	0.395777652	100902.641	101090.635	100888.166	101828.418	737.782839	0	0	0	0	0	3
22	5	0	0.414624207	100895.656	101081.772	100888.166	101828.418	746.645543	0	0	0	0	0	3
23	6	0	0.433470762	100918.669	101074.681	100888.166	101828.418	753.73699	0	0	0	0	0	3
24	6	0	0.452317317	100910.862	101067.855	100888.166	101828.418	760.562794	0	0	0	0	0	3
25	6	0	0.471163872	100867.702	101059.849	100867.702	101828.418	768.568923	0	0	0	0	0	3
26	6	0	0.490010427	100843.199	101051.516	100843.199	101828.418	776.901635	0	0	0	0	0	3
27	6	0	0.508856982	100812.841	101042.677	100812.841	101828.418	785.741449	0	0	0	0	0	3
28	7	0	0.527703537	100793.019	101004.328	100793.019	101643.854	731.8074	0	0	0	0	0	3
29	7	0	0.546550091	100755.735	100971.435	100755.735	101270.834	515.099653	0	0	0	0	0	3
30	7	0	0.565396646	100706.985	100950.555	100706.985	101270.834	548.559698	0	0	0	0	0	3
31	7	0	0.584243201	100641.949	100927.907	100641.949	101270.834	524.542744	0	0	0	0	0	3
32	7	0	0.603089756	100485.265	100898.999	100485.265	101270.834	523.181909	0	0	0	0	0	3
33	8	0	0.621936311	100416.258	100867.348	100416.258	101161.63	517.611363	0	0	0	0	0	3
34	8	0	0.640782866	100339.107	100836.884	100339.107	101063.733	507.921919	0	0	0	0	0	3
35	8	0	0.659629421	100409.412	100812.65	100339.107	101029.526	497.12491	0	0	0	0	0	3
36	8	0	0.678475976	100555.665	100795.1	100339.107	100962.79	474.455332	0	0	0	0	0	3
