Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0166116817	0	0	0	0	0	0	0	0	0	0	3
2	4	0	0.0332233635	0	0	0	0	0	0	0	0	0	0	3
3	4	0	0.0498350452	0	0	0	0	0	0	0	0	0	0	3
4	4	0	0.0664467269	0	0	0	0	0	0	0	0	0	0	3
5	5	0	0.0830584087	0	0	0	0	0	0	0	0	0	0	3
6	5	0	0.0996700904	0	0	0	0	0	0	0	0	0	0	3
7	6	0	0.116281772	0	0	0	0	0	0	0	0	0	0	3
8	6	0	0.132893454	0	0	0	0	0	0	0	0	0	0	3
9	7	0	0.149505136	0	0	0	0	0	0	0	0	0	0	3
10	7	0	0.166116817	0	0	0	0	0	0	0	0	0	0	3
11	7	0	0.182728499	0	0	0	0	0	0	0	0	0	0	3
12	8	0	0.199340181	0	0	0	0	0	0	0	0	0	0	3
13	8	0	0.215951863	0	0	0	0	0	0	0	0	0	0	3
14	9	0	0.232563544	0	0	0	0	0	0	0	0	0	0	3
15	9	0	0.249175226	0	0	0	0	0	0	0	0	0	0	3
16	10	0	0.265786908	0	0	0	0	0	0	0	0	0	0	3
17	10	0	0.28239859	0	0	0	0	0	0	0	0	0	0	3
18	11	0	0.299010271	0	0	0	0	0	0	0	0	0	0	3
19	11	0	0.315621953	0	0	0	0	0	0	0	0	0	0	3
20	12	0	0.332233635	0	0	0	0	0	0	0	0	0	0	3
21	12	0	0.348845316	0	0	0	0	0	0	0	0	0	0	3
22	13	0	0.365456998	0	0	0	0	0	0	0	0	0	0	3
23	13	0	0.38206868	0	0	0	0	0	0	0	0	0	0	3
24	14	0	0.398680362	0	0	0	0	0	0	0	0	0	0	3
25	14	0	0.415292043	0	0	0	0	0	0	0	0	0	0	3
26	14	0	0.431903725	0	0	0	0	0	0	0	0	0	0	3
27	15	0	0.448515407	0	0	0	0	0	0	0	0	0	0	3
28	15	0	0.465127089	0	0	0	0	0	0	0	0	0	0	3
29	16	0	0.48173877	0	0	0	0	0	0	0	0	0	0	3
30	16	0	0.498350452	0	0	0	0	0	0	0	0	0	0	3
31	17	0	0.514962134	0	0	0	0	0	0	0	0	0	0	3
32	17	0	0.531573816	0	0	0	0	0	0	0	0	0	0	3
33	17	0	0.548185497	0	0	0	0	0	0	0	0	0	0	3
34	18	0	0.564797179	0	0	0	0	0	0	0	0	0	0	3
35	18	0	0.581408861	0	0	0	0	0	0	0	0	0	0	3
36	19	0	0.598020542	0	0	0	0	0	0	0	0	0	0	3
37	19	0	0.614632224	0	0	0	0	0	0	0	0	0	0	3
38	20	0	0.631243906	0	0	0	0	0	0	0	0	0	0	3
39	20	0	0.647855588	0	0	0	0	0	0	0	0	0	0	3
40	21	0	0.664467269	0	0	0	0	0	0	0	0	0	0	3
41	21	0	0.681078951	0	0	0	0	0	0	0	0	0	0	3
42	22	0	0.697690633	0	0	0	0	0	0	0	0	0	0	3
43	22	0	0.714302315	0	0	0	0	0	0	0	0	0	0	3
44	23	0	0.730913996	0	0	0	0	0	0	0	0	0	0	3
45	23	0	0.747525678	0	0	0	0	0	0	0	0	0	0	3
46	24	0	0.76413736	0	0	0	0	0	0	0	0	0	0	3
47	24	0	0.780749042	0	0	0	0	0	0	0	0	0	0	3
48	24	0	0.797360723	0	0	0	0	0	0	0	0	0	0	3
49	25	0	0.813972405	0	0	0	0	0	0	0	0	0	0	3
50	25	0	0.830584087	0	0	0	0	0	0	0	0	0	0	3
51	26	0	0.847195769	0	0	0	0	0	0	0	0	0	0	3
52	26	0	0.86380745	0	0	0	0	0	0	0	0	0	0	3
53	26	0	0.880419132	0	0	0	0	0	0	0	0	0	0	3
54	27	0	0.897030814	0	0	0	0	0	0	0	0	0	0	3
55	27	0	0.913642495	0	0	0	0	0	0	0	0	0	0	3
56	28	0	0.930254177	0	0	0	0	0	0	0	0	0	0	3
57	28	0	0.946865859	0	0	0	0	0	0	0	0	0	0	3
58	29	0	0.963477541	0	0	0	0	0	0	0	0	0	0	3
59	29	0	0.980089222	0	0	0	0	0	0	0	0	0	0	3
60	29	0	0.996700904	0	0	0	0	0	0	0	0	0	0	3
61	30	0	1.01331259	0	0	0	0	0	5e-06	0	100	0	0	3
62	30	0	1.02992427	0	0	0	0	0	5e-06	0	100	0	0	3
63	31	0	1.04653595	0	0	0	0	0	5e-06	0	100	0	0	3
64	31	0	1.06314763	0	0	0	0	0	5e-06	0	100	0	0	3
65	31	0	1.07975931	0	0	0	0	0	5e-06	0	100	0	0	3
66	32	0	1.09637099	0	0	0	0	0	5e-06	0	100	0	0	3
67	32	0	1.11298268	0	0	0	0	0	5e-06	0	100	0	0	3
68	33	0	1.12959436	0	0	0	0	0	5e-06	0	100	0	0	3
69	33	0	1.14620604	0	0	0	0	0	5e-06	0	100	0	0	3
70	34	0	1.16281772	0	0	0	0	0	5e-06	0	100	0	0	3
71	34	0	1.1794294	0	0	0	0	0	5e-06	0	100	0	0	3
72	34	0	1.19604108	0	0	0	0	0	5e-06	0	100	0	0	3
73	35	0	1.21265277	0	0	0	0	0	5e-06	0	100	0	0	3
74	35	0	1.22926445	0	0	0	0	0	5e-06	0	100	0	0	3
75	36	0	1.24587613	0	0	0	0	0	5e-06	0	100	0	0	3
76	36	0	1.26248781	0	0	0	0	0	5e-06	0	100	0	0	3
77	37	0	1.27909949	0	0	0	0	0	5e-06	0	100	0	0	3
78	37	0	1.29571118	0	0	0	0	0	5e-06	0	100	0	0	3
79	37	0	1.31232286	0	0	0	0	0	5e-06	0	100	0	0	3
80	38	0	1.32893454	0	0	0	0	0	5e-06	0	100	0	0	3
81	38	0	1.34554622	0	0	0	0	0	5e-06	0	100	0	0	3
82	39	0	1.3621579	0	0	0	0	0	5e-06	0	100	0	0	3
83	39	0	1.37876958	0	0	0	0	0	5e-06	0	100	0	0	3
84	39	0	1.39538127	0	0	0	0	0	5e-06	0	100	0	0	3
85	40	0	1.41199295	0	0	0	0	0	5e-06	0	100	0	0	3
86	40	0	1.42860463	0	0	0	0	0	5e-06	0	100	0	0	3
87	41	0	1.44521631	0	0	0	0	0	5e-06	0	100	0	0	3
88	41	0	1.46182799	0	0	0	0	0	5e-06	0	100	0	0	3
89	42	0	1.47843967	0	0	0	0	0	5e-06	0	100	0	0	3
90	42	0	1.49505136	0	0	0	0	0	5e-06	0	100	0	0	3
91	42	0	1.51166304	0	0	0	0	0	5e-06	0	100	0	0	3
92	43	0	1.52827472	0	0	0	0	0	5e-06	0	100	0	0	3
93	43	0	1.5448864	0	0	0	0	0	5e-06	0	100	0	0	3
94	44	0	1.56149808	0	0	0	0	0	5e-06	0	100	0	0	3
95	44	0	1.57810976	0	0	0	0	0	5e-06	0	100	0	0	3
96	45	0	1.59472145	0	0	0	0	0	5e-06	0	100	0	0	3
97	45	0	1.61133313	0	0	0	0	0	5e-06	0	100	0	0	3
98	45	0	1.62794481	0	0	0	0	0	5e-06	0	100	0	0	3
99	46	0	1.64455649	0	0	0	0	0	5e-06	0	100	0	0	3
100	46	0	1.66116817	0	0	0	0	0	5e-06	0	100	0	0	3
101	47	0	1.67777986	0	0	0	0	0	5e-06	0	100	0	0	3
102	47	0	1.69439154	0	0	0	0	0	5e-06	0	100	0	0	3
103	48	0	1.71100322	0	0	0	0	0	5e-06	0	100	0	0	3
104	48	0	1.7276149	0	0	0	0	0	5e-06	0	100	0	0	3
105	49	0	1.74422658	0	0	0	0	0	5e-06	0	100	0	0	3
106	49	0	1.76083826	0	0	0	0	0	5e-06	0	100	0	0	3
107	49	0	1.77744995	0	0	0	0	0	5e-06	0	100	0	0	3
108	50	0	1.79406163	0	0	0	0	0	5e-06	0	100	0	0	3
109	50	0	1.81067331	0	0	0	0	0	5e-06	0	100	0	0	3
110	51	0	1.82728499	0	0	0	0	0	5e-06	0	100	0	0	3
111	51	0	1.84389667	0	0	0	0	0	5e-06	0	100	0	0	3
112	51	0	1.86050835	0	0	0	0	0	5e-06	0	100	0	0	3
113	52	0	1.87712004	0	0	0	0	0	5e-06	0	100	0	0	3
114	52	0	1.89373172	0	0	0	0	0	5e-06	0	100	0	0	3
115	53	0	1.9103434	0	0	0	0	0	5e-06	0	100	0	0	3
116	53	0	1.92695508	0	0	0	0	0	5e-06	0	100	0	0	3
117	53	0	1.94356676	0	0	0	0	0	5e-06	0	100	0	0	3
118	54	0	1.96017844	0	0	0	0	0	5e-06	0	100	0	0	3
119	54	0	1.97679013	0	0	0	0	0	5e-06	0	100	0	0	3
120	55	0	1.99340181	0	0	0	0	0	5e-06	0	100	0	0	3
121	55	0	2.01001349	0	0	0	0	0	5e-06	0	100	0	0	3
122	55	0	2.02662517	0	0	0	0	0	5e-06	0	100	0	0	3
123	56	0	2.04323685	0	0	0	0	0	5e-06	0	100	0	0	3
124	56	0	2.05984854	0	0	0	0	0	5e-06	0	100	0	0	3
125	57	0	2.07646022	0	0	0	0	0	5e-06	0	100	0	0	3
126	57	0	2.0930719	0	0	0	0	0	5e-06	0	100	0	0	3
127	57	0	2.10968358	0	0	0	0	0	5e-06	0	100	0	0	3
128	58	0	2.12629526	0	0	0	0	0	5e-06	0	100	0	0	3
129	58	0	2.14290694	0	0	0	0	0	5e-06	0	100	0	0	3
130	59	0	2.15951863	0	0	0	0	0	5e-06	0	100	0	0	3
131	59	0	2.17613031	0	0	0	0	0	5e-06	0	100	0	0	3
132	60	0	2.19274199	0	0	0	0	0	5e-06	0	100	0	0	3
133	60	0	2.20935367	0	0	0	0	0	5e-06	0	100	0	0	3
134	61	0	2.22596535	0	0	0	0	0	5e-06	0	100	0	0	3
135	61	0	2.24257703	0	0	0	0	0	5e-06	0	100	0	0	3
136	61	0	2.25918872	0	0	0	0	0	5e-06	0	100	0	0	3
137	62	0	2.2758004	0	0	0	0	0	5e-06	0	100	0	0	3
138	62	0	2.29241208	0	0	0	0	0	5e-06	0	100	0	0	3
139	63	0	2.30902376	0	0	0	0	0	5e-06	0	100	0	0	3
140	63	0	2.32563544	0	0	0	0	0	5e-06	0	100	0	0	3
141	64	0	2.34224712	0	0	0	0	0	5e-06	0	100	0	0	3
142	64	0	2.35885881	0	0	0	0	0	5e-06	0	100	0	0	3
143	65	0	2.37547049	0	0	0	0	0	5e-06	0	100	0	0	3
144	65	0	2.39208217	0	0	0	0	0	5e-06	0	100	0	0	3
145	65	0	2.40869385	0	0	0	0	0	5e-06	0	100	0	0	3
146	66	0	2.42530553	0	0	0	0	0	5e-06	0	100	0	0	3
147	66	0	2.44191722	0	0	0	0	0	5e-06	0	100	0	0	3
148	67	0	2.4585289	0	0	0	0	0	5e-06	0	100	0	0	3
149	67	0	2.47514058	0	0	0	0	0	5e-06	0	100	0	0	3
150	68	0	2.49175226	0	0	0	0	0	5e-06	0	100	0	0	3
151	68	0	2.50836394	0	0	0	0	0	5e-06	0	100	0	0	3
152	68	0	2.52497562	0	0	0	0	0	5e-06	0	100	0	0	3
153	69	0	2.54158731	0	0	0	0	0	5e-06	0	100	0	0	3
