Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0166116817	88472.806	88472.806	88472.806	88472.806	0	0	0	0	0	0	3
2	4	0	0.0332233635	86077.0902	87274.9481	86077.0902	88472.806	1197.8579	0	0	0	0	0	3
3	4	0	0.0498350452	86290.6138	86946.8367	86077.0902	88472.806	1525.96934	0	0	0	0	0	3
4	4	0	0.0664467269	85785.2435	86656.4384	85785.2435	88472.806	1816.36764	0	0	0	0	0	3
5	5	0	0.0830584087	85297.8575	86384.7222	85297.8575	88472.806	2088.08382	0	0	0	0	0	3
6	5	0	0.0996700904	86511.844	86405.9092	85297.8575	88472.806	2088.08382	0	0	0	0	0	3
7	6	0	0.116281772	87408.4956	86549.1358	85297.8575	88472.806	2088.08382	0	0	0	0	0	3
8	6	0	0.132893454	88120.806	86745.5946	85297.8575	88472.806	2088.08382	0	0	0	0	0	3
9	7	0	0.149505136	89026.3807	86999.0153	85297.8575	89026.3807	2088.08382	0	0	0	0	0	3
10	7	0	0.166116817	89698.4536	87268.9591	85297.8575	89698.4536	2088.08382	0	0	0	0	0	3
11	7	0	0.182728499	91544.138	87657.6117	85297.8575	91544.138	2088.08382	0	0	0	0	0	3
12	8	0	0.199340181	92469.0693	88058.5665	85297.8575	92469.0693	2088.08382	0	0	0	0	0	3
13	8	0	0.215951863	93466.7176	88474.5781	85297.8575	93466.7176	2089.85592	0	0	0	0	0	3
14	9	0	0.232563544	94188.9234	88882.7457	85297.8575	94188.9234	2498.02344	0	0	0	0	0	3
15	9	0	0.249175226	95025.5431	89292.2655	85297.8575	95025.5431	2907.54327	0	0	0	0	0	3
16	10	0	0.265786908	95756.8187	89696.3001	85297.8575	95756.8187	3311.57785	0	0	0	0	0	3
17	10	0	0.28239859	96467.9654	90094.6333	85297.8575	96467.9654	3709.9111	0	0	0	0	0	3
18	11	0	0.299010271	96983.555	90477.3512	85297.8575	96983.555	4092.62897	0	0	0	0	0	3
19	11	0	0.315621953	97563.6455	90850.314	85297.8575	97563.6455	4465.59183	0	0	0	0	0	3
20	12	0	0.332233635	97961.4943	91205.8731	85297.8575	97961.4943	4821.15085	0	0	0	0	0	3
21	12	0	0.348845316	98532.0397	91554.7381	85297.8575	98532.0397	5170.01592	0	0	0	0	0	3
22	13	0	0.365456998	99105.668	91897.9622	85297.8575	99105.668	5513.24001	0	0	0	0	0	3
23	13	0	0.38206868	99688.4202	92236.6778	85297.8575	99688.4202	5851.95557	0	0	0	0	0	3
24	14	0	0.398680362	100069.695	92563.0535	85297.8575	100069.695	6178.3313	0	0	0	0	0	3
25	14	0	0.415292043	100490.603	92880.1555	85297.8575	100490.603	6495.43329	0	0	0	0	0	3
26	14	0	0.431903725	100876.848	93187.7206	85297.8575	100876.848	6802.99837	0	0	0	0	0	3
27	15	0	0.448515407	101274.141	93487.2176	85297.8575	101274.141	7102.49542	0	0	0	0	0	3
28	15	0	0.465127089	101577.829	93776.168	85297.8575	101577.829	7391.44582	0	0	0	0	0	3
29	16	0	0.48173877	101843.376	94054.3476	85297.8575	101843.376	7669.62542	0	0	0	0	0	3
