Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-207591.146	-207591.146	-207591.146	-207591.146	0	0	0	0	0	0	3
2	1	0	0.05	-127607.934	-167599.54	-207591.146	-127607.934	39991.6059	0	0	0	0	0	3
3	1	0	0.075	-89542.0977	-141580.392	-207591.146	-89542.0977	66010.7532	0	0	0	0	0	3
4	1	0	0.1	-63315.3578	-122014.134	-207591.146	-63315.3578	85577.0119	0	0	0	0	0	3
5	1	0	0.125	-78644.6164	-113340.23	-207591.146	-63315.3578	94250.9153	0	0	0	0	0	3
6	1	0	0.15	-67655.5171	-105726.111	-207591.146	-63315.3578	101865.034	0	0	0	0	0	3
7	1	0	0.175	-76194.7879	-101507.351	-207591.146	-63315.3578	106083.795	0	0	0	0	0	3
8	1	0	0.2	-63670.4674	-96777.7405	-207591.146	-63315.3578	110813.405	0	0	0	0	0	3
9	1	0	0.225	-56964.2106	-92354.0149	-207591.146	-56964.2106	115237.131	0	0	0	0	0	3
10	1	0	0.25	-34134.2911	-86532.0425	-207591.146	-34134.2911	121059.103	0	0	0	0	0	3
11	1	0	0.275	-19248.7422	-80415.3789	-207591.146	-19248.7422	127175.767	0	0	0	0	0	3
12	1	0	0.3	-4569.15511	-74094.8602	-207591.146	-4569.15511	133496.285	0	0	0	0	0	3
13	2	0	0.325	11956.989	-67475.4872	-207591.146	11956.989	140115.658	0	0	0	0	0	3
14	2	0	0.35	26399.8193	-60770.1082	-207591.146	26399.8193	146821.037	0	0	0	0	0	3
15	2	0	0.375	41206.5692	-53971.663	-207591.146	41206.5692	153619.483	0	0	0	0	0	3
16	2	0	0.4	50248.0808	-47457.929	-207591.146	50248.0808	160133.217	0	0	0	0	0	3
17	2	0	0.425	58076.0091	-41250.0503	-207591.146	58076.0091	166341.095	0	0	0	0	0	3
18	2	0	0.45	64198.0508	-35391.8225	-207591.146	64198.0508	172199.323	0	0	0	0	0	3
19	2	0	0.475	69808.2271	-29854.9778	-207591.146	69808.2271	177736.168	0	0	0	0	0	3
20	2	0	0.5	75216.6721	-24601.3953	-207591.146	75216.6721	182989.75	0	0	0	0	0	3
21	2	0	0.525	78667.638	-10288.4561	-127607.934	78667.638	157311.084	0	0	0	0	0	3
22	2	0	0.55	79883.6043	86.1208198	-89542.0977	79883.6043	141666.513	0	0	0	0	0	3
23	2	0	0.575	81142.494	8620.35041	-78644.6164	81142.494	130634.484	0	0	0	0	0	3
24	2	0	0.6	81881.7994	15880.2083	-78644.6164	81881.7994	129220.439	0	0	0	0	0	3
25	2	0	0.625	83458.526	23985.3654	-76194.7879	83458.526	129711.477	0	0	0	0	0	3
26	3	0	0.65	85069.4204	31621.6123	-76194.7879	85069.4204	133128.963	0	0	0	0	0	3
27	3	0	0.675	87122.3786	39787.4706	-63670.4674	87122.3786	136565.211	0	0	0	0	0	3
28	3	0	0.7	88801.3191	47411.0599	-56964.2106	88801.3191	139765.075	0	0	0	0	0	3
29	3	0	0.725	90774.2709	54797.984	-34134.2911	90774.2709	124908.562	0	0	0	0	0	3
30	3	0	0.75	92221.3023	61115.7637	-19248.7422	92221.3023	111470.045	0	0	0	0	0	3
31	3	0	0.775	93509.6549	66753.6835	-4569.15511	93509.6549	98078.81	0	0	0	0	0	3
32	3	0	0.8	94516.395	71707.961	11956.989	94516.395	82559.4061	0	0	0	0	0	3
33	3	0	0.825	95969.4052	75908.5818	26399.8193	95969.4052	69569.586	0	0	0	0	0	3
34	3	0	0.85	96752.8049	79426.2311	41206.5692	96752.8049	55546.2356	0	0	0	0	0	3
35	3	0	0.875	97721.5839	82251.9818	50248.0808	97721.5839	47473.5031	0	0	0	0	0	3
36	3	0	0.9	98335.172	84656.3364	58076.0091	98335.172	40259.163	0	0	0	0	0	3
37	3	0	0.925	99185.6706	86711.8195	64198.0508	99185.6706	34987.6197	0	0	0	0	0	3
38	4	0	0.95	99707.5433	88487.2941	69808.2271	99707.5433	29899.3162	0	0	0	0	0	3
39	4	0	0.975	100498.368	90021.8012	75216.6721	100498.368	25281.6962	0	0	0	0	0	3
40	4	0	1	100840.002	91302.9677	78667.638	100840.002	22172.3644	28369.979	0	100	0	0	3
41	4	0	1.025	101438.058	92441.4887	79883.6043	101438.058	21554.4533	28459.0988	0	100	0	0	3
42	4	0	1.05	101440.947	93519.3558	81142.494	101440.947	20298.453	28459.3141	0	100	0	0	3
43	4	0	1.075	102176.563	94571.0592	81881.7994	102176.563	20294.7632	28369.979	0	100	0	0	3
44	4	0	1.1	101911.509	94920.6044	81881.7994	102176.563	20294.7632	28369.979	0	100	0	0	3
45	4	0	1.125	102993.814	95925.9385	83458.526	102993.814	19535.288	28369.979	0	100	0	0	3
46	4	0	1.15	102235.207	96820.0661	85069.4204	102993.814	17924.3937	28369.979	0	100	0	0	3
47	4	0	1.175	103155.711	97681.3181	87122.3786	103155.711	16033.3326	28369.979	0	100	0	0	3
48	5	0	1.2	103142.801	98444.1953	88801.3191	103155.711	14354.3921	28369.979	0	100	0	0	3
49	5	0	1.225	104008.252	99168.335	90774.2709	104008.252	13233.9807	28369.979	0	100	0	0	3
50	5	0	1.25	103782.011	99787.7512	92221.3023	104008.252	11786.9493	28369.979	0	100	0	0	3
51	5	0	1.275	104204.898	100358.399	93509.6549	104204.898	10695.2436	28369.979	0	100	0	0	3
52	5	0	1.3	103869.308	100851.715	94516.395	104204.898	9688.50344	28369.979	0	100	0	0	3
53	5	0	1.325	104850.745	101343.827	95969.4052	104850.745	8881.33962	28369.979	0	100	0	0	3
54	5	0	1.35	104525.234	101751.248	96752.8049	104850.745	8097.93998	28369.979	0	100	0	0	3
55	5	0	1.375	104751.573	102132.141	97721.5839	104850.745	7129.16097	28369.979	0	100	0	0	3
56	5	0	1.4	104305.53	102445.663	98335.172	104850.745	6515.57282	28369.979	0	100	0	0	3
57	5	0	1.425	104676.862	102747.648	99185.6706	104850.745	5665.07429	28369.979	0	100	0	0	3
58	6	0	1.45	104548.058	103003	99707.5433	104850.745	5143.20153	28369.979	0	100	0	0	3
59	6	0	1.475	105066.947	103258.209	100498.368	105066.947	4568.5789	28369.979	0	100	0	0	3
60	6	0	1.5	104784.675	103462.319	100840.002	105066.947	4226.94472	28369.979	0	100	0	0	3
61	6	0	1.525	104957.581	103658.394	101438.058	105066.947	3628.88956	28369.979	0	100	0	0	3
62	6	0	1.55	104813.732	103819.141	101440.947	105066.947	3626.00019	28369.979	0	100	0	0	3
63	6	0	1.575	104972.372	103987.304	101911.509	105066.947	3155.43847	28369.979	0	100	0	0	3
64	6	0	1.6	104859.925	104115.083	101911.509	105066.947	3155.43847	28369.979	0	100	0	0	3
65	6	0	1.625	105004.281	104262.358	102235.207	105066.947	2831.74028	28369.979	0	100	0	0	3
66	6	0	1.65	104767.262	104346.808	102235.207	105066.947	2831.74028	28369.979	0	100	0	0	3
67	7	0	1.675	104948.027	104475.99	103142.801	105066.947	1924.14591	28369.979	0	100	0	0	3
68	7	0	1.7	104877.026	104557.957	103142.801	105066.947	1924.14591	28369.979	0	100	0	0	3
69	7	0	1.725	105183.327	104655.125	103782.011	105183.327	1401.31657	28369.979	0	100	0	0	3
70	7	0	1.75	105000.584	104702.379	103782.011	105183.327	1401.31657	28369.979	0	100	0	0	3
71	7	0	1.775	105099.332	104765.108	103869.308	105183.327	1314.01945	28369.979	0	100	0	0	3
72	7	0	1.8	104993.676	104802.669	103869.308	105183.327	1314.01945	28369.979	0	100	0	0	3
73	7	0	1.825	105091.796	104860.883	104305.53	105183.327	877.796955	28369.979	0	100	0	0	3
74	7	0	1.85	105013.714	104868.643	104305.53	105183.327	877.796955	28369.979	0	100	0	0	3
75	7	0	1.875	105124.413	104897.176	104305.53	105183.327	877.796955	28369.979	0	100	0	0	3
76	8	0	1.9	105035.829	104910.712	104305.53	105183.327	877.796955	28369.979	0	100	0	0	3
77	8	0	1.925	105151.42	104950.992	104548.058	105183.327	635.269073	28369.979	0	100	0	0	3
78	8	0	1.95	104935.769	104963.321	104548.058	105183.327	635.269073	28369.979	0	100	0	0	3
79	8	0	1.975	105091.116	104989.181	104767.262	105183.327	416.065331	28369.979	0	100	0	0	3
80	8	0	2	105011.667	104986.549	104767.262	105183.327	416.065331	28369.979	0	100	0	0	3
81	8	0	2.025	105132.993	105003.135	104767.262	105183.327	416.065331	28369.979	0	100	0	0	3
82	8	0	2.05	105041.435	105007.128	104767.262	105183.327	416.065331	28369.979	0	100	0	0	3
83	8	0	2.075	105157.01	105023.475	104767.262	105183.327	416.065331	28369.979	0	100	0	0	3
