Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.204145	293.204145	293.204145	293.204145	0	0	0	0	0	0	3
2	1	0	0.05	293.209076	293.20661	293.204145	293.209076	0.00246595112	0	0	0	0	0	3
3	1	0	0.075	293.213425	293.208882	293.204145	293.213425	0.00473748872	0	0	0	0	0	3
4	1	0	0.1	293.217158	293.210951	293.204145	293.217158	0.0068065138	0	0	0	0	0	3
5	1	0	0.125	293.220392	293.212839	293.204145	293.220392	0.00869465848	0	0	0	0	0	3
6	1	0	0.15	293.224254	293.214742	293.204145	293.224254	0.0105971247	0	0	0	0	0	3
7	1	0	0.175	293.227489	293.216563	293.204145	293.227489	0.0124181912	0	0	0	0	0	3
8	1	0	0.2	293.230447	293.218298	293.204145	293.230447	0.0141537775	0	0	0	0	0	3
9	1	0	0.225	293.233047	293.219937	293.204145	293.233047	0.0157925541	0	0	0	0	0	3
10	1	0	0.25	293.235504	293.221494	293.204145	293.235504	0.0173492619	0	0	0	0	0	3
11	1	0	0.275	293.239059	293.223091	293.204145	293.239059	0.0189460588	0	0	0	0	0	3
12	1	0	0.3	293.238525	293.224377	293.204145	293.239059	0.0202322321	0	0	0	0	0	3
13	2	0	0.325	293.236536	293.225312	293.204145	293.239059	0.0211675807	0	0	0	0	0	3
14	2	0	0.35	293.233993	293.225932	293.204145	293.239059	0.0217876455	0	0	0	0	0	3
15	2	0	0.375	293.231047	293.226273	293.204145	293.239059	0.0221286312	0	0	0	0	0	3
16	2	0	0.4	293.228932	293.226439	293.204145	293.239059	0.0222948274	0	0	0	0	0	3
17	2	0	0.425	293.227326	293.226491	293.204145	293.239059	0.0223469896	0	0	0	0	0	3
18	2	0	0.45	293.226288	293.22648	293.204145	293.239059	0.0223469896	0	0	0	0	0	3
19	2	0	0.475	293.225785	293.226444	293.204145	293.239059	0.0223469896	0	0	0	0	0	3
20	2	0	0.5	293.225455	293.226394	293.204145	293.239059	0.0223469896	0	0	0	0	0	3
21	2	0	0.525	293.225303	293.227452	293.209076	293.239059	0.0208416733	0	0	0	0	0	3
22	2	0	0.55	293.224838	293.22824	293.213425	293.239059	0.0193582048	0	0	0	0	0	3
23	2	0	0.575	293.223885	293.228763	293.217158	293.239059	0.0178121522	0	0	0	0	0	3
24	2	0	0.6	293.222688	293.22904	293.220392	293.239059	0.0162004909	0	0	0	0	0	3
25	2	0	0.625	293.221157	293.229078	293.221157	293.239059	0.0143362914	0	0	0	0	0	3
26	3	0	0.65	293.218699	293.2288	293.218699	293.239059	0.0125152249	0	0	0	0	0	3
27	3	0	0.675	293.215881	293.22822	293.215881	293.239059	0.0107796386	0	0	0	0	0	3
28	3	0	0.7	293.212927	293.227344	293.212927	293.239059	0.009140862	0	0	0	0	0	3
